"maille_code";"sexe";"date";"hospitalises";"reanimation";"gueris";"deces"
"14";"0";"2020-10-14";63;18;431;92
"15";"0";"2020-10-14";41;4;77;16
"16";"0";"2020-10-14";4;2;74;18
"17";"0";"2020-10-14";28;4;185;59
"18";"0";"2020-10-14";21;3;236;101
"19";"0";"2020-10-14";20;3;180;43
"21";"0";"2020-10-14";49;12;1022;267
"22";"0";"2020-10-14";17;2;265;43
"23";"0";"2020-10-14";4;2;94;16
"24";"0";"2020-10-14";19;1;119;14
"25";"0";"2020-10-14";18;5;673;154
"26";"0";"2020-10-14";60;11;594;135
"27";"0";"2020-10-14";81;6;345;101
"28";"0";"2020-10-14";41;9;659;149
"29";"0";"2020-10-14";27;2;238;48
"2A";"0";"2020-10-14";9;2;176;52
"2B";"0";"2020-10-14";22;4;135;16
"30";"0";"2020-10-14";94;25;503;118
"31";"0";"2020-10-14";153;50;1154;120
"32";"0";"2020-10-14";21;2;103;31
"33";"0";"2020-10-14";188;30;1407;217
"34";"0";"2020-10-14";180;47;1047;164
"35";"0";"2020-10-14";85;14;636;107
"36";"0";"2020-10-14";16;5;210;82
"37";"0";"2020-10-14";39;12;471;103
"38";"0";"2020-10-14";224;39;1052;193
"39";"0";"2020-10-14";20;1;346;61
"40";"0";"2020-10-14";40;4;102;18
"41";"0";"2020-10-14";16;1;373;71
"42";"0";"2020-10-14";275;46;1280;298
"43";"0";"2020-10-14";18;3;146;20
"44";"0";"2020-10-14";88;13;914;193
"45";"0";"2020-10-14";62;14;758;114
"46";"0";"2020-10-14";4;1;75;22
"47";"0";"2020-10-14";24;4;131;17
"48";"0";"2020-10-14";11;0;36;6
"49";"0";"2020-10-14";55;12;804;155
"50";"0";"2020-10-14";21;2;211;57
"51";"0";"2020-10-14";50;13;1138;288
"52";"0";"2020-10-14";22;1;285;94
"53";"0";"2020-10-14";14;1;276;49
"54";"0";"2020-10-14";57;8;1389;374
"55";"0";"2020-10-14";20;1;518;106
"56";"0";"2020-10-14";71;5;503;102
"57";"0";"2020-10-14";62;12;2739;876
"58";"0";"2020-10-14";13;3;121;29
"59";"0";"2020-10-14";554;93;3356;766
"60";"0";"2020-10-14";122;15;1354;442
"61";"0";"2020-10-14";24;3;292;49
"62";"0";"2020-10-14";190;26;1732;365
"63";"0";"2020-10-14";85;10;296;68
"64";"0";"2020-10-14";59;8;328;42
"65";"0";"2020-10-14";15;3;182;27
"66";"0";"2020-10-14";31;7;341;41
"67";"0";"2020-10-14";56;11;2935;713
"68";"0";"2020-10-14";31;4;3267;844
"69";"0";"2020-10-14";518;97;4131;781
"70";"0";"2020-10-14";15;1;317;78
"71";"0";"2020-10-14";85;9;905;224
"72";"0";"2020-10-14";53;2;542;99
"73";"0";"2020-10-14";42;4;499;88
"74";"0";"2020-10-14";46;5;1038;178
"75";"0";"2020-10-14";592;134;7647;1944
"76";"0";"2020-10-14";217;34;1070;215
"77";"0";"2020-10-14";161;47;3270;755
"78";"0";"2020-10-14";269;35;2929;584
"79";"0";"2020-10-14";6;1;84;25
"80";"0";"2020-10-14";67;14;824;247
"81";"0";"2020-10-14";64;7;181;28
"82";"0";"2020-10-14";28;8;86;11
"83";"0";"2020-10-14";67;15;1243;166
"84";"0";"2020-10-14";119;11;446;70
"85";"0";"2020-10-14";20;4;322;46
"86";"0";"2020-10-14";8;1;182;44
"87";"0";"2020-10-14";43;2;177;42
"88";"0";"2020-10-14";7;2;775;269
"89";"0";"2020-10-14";24;4;467;95
"90";"0";"2020-10-14";17;5;584;202
"91";"0";"2020-10-14";227;54;3254;666
"92";"0";"2020-10-14";418;76;5808;1184
"93";"0";"2020-10-14";474;75;5064;1102
"94";"0";"2020-10-14";392;68;5387;1311
"95";"0";"2020-10-14";196;35;3363;796
"971";"0";"2020-10-14";186;21;457;111
"972";"0";"2020-10-14";56;20;150;24
"973";"0";"2020-10-14";19;5;1758;65
"974";"0";"2020-10-14";51;11;435;24
"976";"0";"2020-10-14";9;3;466;29
"01";"0";"2020-10-15";45;8;538;117
"02";"0";"2020-10-15";65;7;1212;296
"03";"0";"2020-10-15";61;5;263;48
"04";"0";"2020-10-15";17;4;169;17
"05";"0";"2020-10-15";35;3;168;23
"06";"0";"2020-10-15";156;26;1245;231
"07";"0";"2020-10-15";33;5;477;121
"08";"0";"2020-10-15";14;5;248;65
"09";"0";"2020-10-15";15;6;47;3
"10";"0";"2020-10-15";27;3;693;139
"11";"0";"2020-10-15";15;5;267;64
"12";"0";"2020-10-15";30;3;186;30
"13";"0";"2020-10-15";603;145;5761;740
"14";"0";"2020-10-15";66;18;438;92
"15";"0";"2020-10-15";41;4;78;17
"16";"0";"2020-10-15";4;2;74;18
"17";"0";"2020-10-15";29;4;186;59
"18";"0";"2020-10-15";28;3;235;102
"19";"0";"2020-10-15";19;3;181;43
"21";"0";"2020-10-15";52;12;1027;267
"22";"0";"2020-10-15";19;2;265;43
"23";"0";"2020-10-15";5;2;94;16
"24";"0";"2020-10-15";20;1;119;14
"25";"0";"2020-10-15";24;6;673;154
"26";"0";"2020-10-15";62;12;598;138
"27";"0";"2020-10-15";82;6;348;101
"28";"0";"2020-10-15";48;9;662;150
"29";"0";"2020-10-15";26;3;240;48
"2A";"0";"2020-10-15";10;1;176;52
"2B";"0";"2020-10-15";23;5;137;16
"30";"0";"2020-10-15";95;23;510;119
"31";"0";"2020-10-15";154;44;1175;122
"32";"0";"2020-10-15";20;2;105;31
"33";"0";"2020-10-15";186;28;1416;222
"34";"0";"2020-10-15";171;42;1064;166
"35";"0";"2020-10-15";86;15;641;108
"36";"0";"2020-10-15";15;5;211;82
"37";"0";"2020-10-15";41;13;477;103
"38";"0";"2020-10-15";242;36;1061;194
"39";"0";"2020-10-15";23;1;346;61
"40";"0";"2020-10-15";40;4;103;19
"41";"0";"2020-10-15";17;0;373;71
"42";"0";"2020-10-15";307;49;1286;300
"43";"0";"2020-10-15";18;2;148;22
"44";"0";"2020-10-15";95;13;916;194
"45";"0";"2020-10-15";62;18;763;114
"46";"0";"2020-10-15";5;2;75;22
"47";"0";"2020-10-15";24;5;132;17
"48";"0";"2020-10-15";13;0;36;6
"49";"0";"2020-10-15";65;13;811;155
"50";"0";"2020-10-15";25;3;211;57
"51";"0";"2020-10-15";63;16;1149;288
"52";"0";"2020-10-15";23;2;285;95
"53";"0";"2020-10-15";15;2;276;49
"54";"0";"2020-10-15";61;9;1394;374
"55";"0";"2020-10-15";21;1;521;106
"56";"0";"2020-10-15";70;5;506;102
"57";"0";"2020-10-15";61;12;2746;877
"58";"0";"2020-10-15";15;4;122;29
"59";"0";"2020-10-15";587;104;3409;772
"60";"0";"2020-10-15";128;18;1361;442
"61";"0";"2020-10-15";24;4;292;50
"62";"0";"2020-10-15";192;24;1748;367
"63";"0";"2020-10-15";86;11;309;70
"64";"0";"2020-10-15";60;9;334;42
"65";"0";"2020-10-15";14;2;183;27
"66";"0";"2020-10-15";34;8;342;41
"67";"0";"2020-10-15";68;14;2937;713
"68";"0";"2020-10-15";31;3;3268;844
"69";"0";"2020-10-15";571;112;4172;787
"70";"0";"2020-10-15";17;1;317;78
"71";"0";"2020-10-15";94;9;907;224
"72";"0";"2020-10-15";54;1;545;99
"73";"0";"2020-10-15";55;5;501;88
"74";"0";"2020-10-15";46;5;1046;178
"75";"0";"2020-10-15";595;133;7692;1947
"76";"0";"2020-10-15";219;33;1089;216
"77";"0";"2020-10-15";183;53;3276;757
"78";"0";"2020-10-15";290;36;2941;590
"79";"0";"2020-10-15";5;1;85;25
"80";"0";"2020-10-15";72;14;828;248
"81";"0";"2020-10-15";66;12;186;29
"82";"0";"2020-10-15";31;9;90;13
"83";"0";"2020-10-15";77;14;1247;166
"84";"0";"2020-10-15";118;12;456;71
"85";"0";"2020-10-15";23;5;322;46
"86";"0";"2020-10-15";8;1;182;44
"87";"0";"2020-10-15";41;4;179;45
"88";"0";"2020-10-15";7;2;776;269
"89";"0";"2020-10-15";26;6;469;95
"90";"0";"2020-10-15";14;4;588;202
"91";"0";"2020-10-15";232;56;3269;666
"92";"0";"2020-10-15";433;85;5840;1187
"93";"0";"2020-10-15";452;79;5126;1106
"94";"0";"2020-10-15";406;69;5411;1314
"95";"0";"2020-10-15";203;32;3382;804
"971";"0";"2020-10-15";185;25;464;111
"972";"0";"2020-10-15";56;20;153;25
"973";"0";"2020-10-15";18;5;1760;65
"974";"0";"2020-10-15";47;11;439;24
"976";"0";"2020-10-15";9;3;466;29
"01";"0";"2020-10-16";52;7;543;119
"02";"0";"2020-10-16";70;10;1216;296
"03";"0";"2020-10-16";67;8;262;49
"04";"0";"2020-10-16";17;4;170;17
"05";"0";"2020-10-16";41;7;168;24
"06";"0";"2020-10-16";167;28;1250;231
"07";"0";"2020-10-16";40;7;480;121
"08";"0";"2020-10-16";16;5;248;65
"09";"0";"2020-10-16";18;7;47;3
"10";"0";"2020-10-16";27;2;693;140
"11";"0";"2020-10-16";16;4;269;64
"12";"0";"2020-10-16";34;3;187;31
"13";"0";"2020-10-16";632;143;5820;752
"14";"0";"2020-10-16";67;16;440;94
"15";"0";"2020-10-16";38;4;80;20
"16";"0";"2020-10-16";4;2;74;18
"17";"0";"2020-10-16";29;4;186;59
"18";"0";"2020-10-16";29;4;237;102
"19";"0";"2020-10-16";17;3;184;44
"21";"0";"2020-10-16";55;15;1030;267
"22";"0";"2020-10-16";18;2;266;43
"23";"0";"2020-10-16";8;4;94;16
"24";"0";"2020-10-16";20;1;120;14
"25";"0";"2020-10-16";25;7;674;154
"26";"0";"2020-10-16";77;13;600;139
"27";"0";"2020-10-16";83;7;352;101
"28";"0";"2020-10-16";48;9;669;151
"29";"0";"2020-10-16";33;3;241;48
"2A";"0";"2020-10-16";12;2;176;52
"2B";"0";"2020-10-16";23;4;138;16
"30";"0";"2020-10-16";113;30;517;120
"31";"0";"2020-10-16";160;42;1188;124
"32";"0";"2020-10-16";20;2;105;31
"33";"0";"2020-10-16";183;28;1429;227
"34";"0";"2020-10-16";179;47;1081;173
"35";"0";"2020-10-16";90;15;646;109
"36";"0";"2020-10-16";16;5;211;82
"37";"0";"2020-10-16";39;11;481;103
"38";"0";"2020-10-16";259;38;1072;196
"39";"0";"2020-10-16";31;1;346;61
"40";"0";"2020-10-16";43;5;106;19
"41";"0";"2020-10-16";17;0;373;71
"42";"0";"2020-10-16";320;47;1302;308
"43";"0";"2020-10-16";18;2;148;22
"44";"0";"2020-10-16";94;16;924;194
"45";"0";"2020-10-16";74;22;769;114
"46";"0";"2020-10-16";6;2;75;22
"47";"0";"2020-10-16";23;6;134;18
"48";"0";"2020-10-16";13;0;36;6
"49";"0";"2020-10-16";79;14;818;157
"50";"0";"2020-10-16";31;4;213;57
"51";"0";"2020-10-16";64;16;1149;288
"52";"0";"2020-10-16";23;2;285;95
"53";"0";"2020-10-16";15;2;278;49
"54";"0";"2020-10-16";64;11;1397;375
"55";"0";"2020-10-16";19;1;524;106
"56";"0";"2020-10-16";65;5;513;103
"57";"0";"2020-10-16";61;13;2750;877
"58";"0";"2020-10-16";13;3;124;29
"59";"0";"2020-10-16";622;106;3442;782
"60";"0";"2020-10-16";132;21;1364;445
"61";"0";"2020-10-16";23;4;292;50
"62";"0";"2020-10-16";207;24;1760;368
"63";"0";"2020-10-16";112;11;313;70
"64";"0";"2020-10-16";57;8;336;45
"65";"0";"2020-10-16";13;2;184;27
"66";"0";"2020-10-16";38;10;343;42
"67";"0";"2020-10-16";69;13;2941;713
"68";"0";"2020-10-16";36;6;3270;844
"69";"0";"2020-10-16";589;116;4202;797
"70";"0";"2020-10-16";24;1;317;79
"71";"0";"2020-10-16";95;9;913;227
"72";"0";"2020-10-16";54;2;547;100
"73";"0";"2020-10-16";64;5;502;88
"74";"0";"2020-10-16";57;6;1049;179
"75";"0";"2020-10-16";604;128;7726;1953
"76";"0";"2020-10-16";233;32;1101;218
"77";"0";"2020-10-16";187;51;3291;759
"78";"0";"2020-10-16";296;34;2958;592
"79";"0";"2020-10-16";5;1;86;26
"80";"0";"2020-10-16";77;15;829;249
"81";"0";"2020-10-16";69;12;189;30
"82";"0";"2020-10-16";32;9;93;13
"83";"0";"2020-10-16";85;17;1251;167
"84";"0";"2020-10-16";117;10;464;72
"85";"0";"2020-10-16";25;6;324;46
"86";"0";"2020-10-16";8;1;183;44
"87";"0";"2020-10-16";42;5;184;45
"88";"0";"2020-10-16";11;3;776;269
"89";"0";"2020-10-16";28;6;470;95
"90";"0";"2020-10-16";17;4;589;202
"91";"0";"2020-10-16";248;57;3272;667
"92";"0";"2020-10-16";434;83;5870;1188
"93";"0";"2020-10-16";467;77;5159;1111
"94";"0";"2020-10-16";437;74;5434;1315
"95";"0";"2020-10-16";204;33;3405;807
"971";"0";"2020-10-16";161;26;501;113
"972";"0";"2020-10-16";57;20;157;26
"973";"0";"2020-10-16";17;5;1761;65
"974";"0";"2020-10-16";44;10;443;24
"976";"0";"2020-10-16";9;3;466;29
"01";"0";"2020-10-17";61;7;542;119
"02";"0";"2020-10-17";65;10;1221;296
"03";"0";"2020-10-17";76;8;263;51
"04";"0";"2020-10-17";18;5;171;17
"05";"0";"2020-10-17";40;8;170;25
"06";"0";"2020-10-17";181;30;1255;231
"07";"0";"2020-10-17";41;8;480;121
"08";"0";"2020-10-17";15;4;250;66
"09";"0";"2020-10-17";20;8;47;3
"10";"0";"2020-10-17";28;2;693;140
"11";"0";"2020-10-17";17;4;270;64
"12";"0";"2020-10-17";31;3;190;34
"13";"0";"2020-10-17";655;149;5865;757
"14";"0";"2020-10-17";73;19;444;95
"15";"0";"2020-10-17";39;4;81;20
"16";"0";"2020-10-17";5;2;74;18
"17";"0";"2020-10-17";29;4;187;59
"18";"0";"2020-10-17";32;4;238;102
"19";"0";"2020-10-17";16;3;185;44
"21";"0";"2020-10-17";58;16;1034;267
"22";"0";"2020-10-17";18;2;269;43
"23";"0";"2020-10-17";13;3;94;17
"24";"0";"2020-10-17";21;1;121;14
"25";"0";"2020-10-17";23;7;676;154
"26";"0";"2020-10-17";87;11;602;140
"27";"0";"2020-10-17";91;7;352;101
"28";"0";"2020-10-17";46;11;672;151
"29";"0";"2020-10-17";37;6;244;48
"2A";"0";"2020-10-17";13;3;178;52
"2B";"0";"2020-10-17";26;5;139;16
"30";"0";"2020-10-17";114;29;520;122
"31";"0";"2020-10-17";167;47;1208;125
"32";"0";"2020-10-17";19;2;106;31
"33";"0";"2020-10-17";184;29;1433;230
"34";"0";"2020-10-17";175;50;1090;177
"35";"0";"2020-10-17";96;16;650;110
"36";"0";"2020-10-17";17;5;211;82
"37";"0";"2020-10-17";41;12;483;104
"38";"0";"2020-10-17";253;41;1092;202
"39";"0";"2020-10-17";35;2;350;61
"40";"0";"2020-10-17";46;4;106;19
"41";"0";"2020-10-17";17;0;373;72
"42";"0";"2020-10-17";337;48;1315;314
"43";"0";"2020-10-17";26;3;149;22
"44";"0";"2020-10-17";102;17;929;194
"45";"0";"2020-10-17";76;21;774;114
"46";"0";"2020-10-17";6;2;75;22
"47";"0";"2020-10-17";23;5;134;18
"48";"0";"2020-10-17";16;0;36;6
"49";"0";"2020-10-17";80;14;823;158
"50";"0";"2020-10-17";31;5;213;57
"51";"0";"2020-10-17";60;13;1156;292
"52";"0";"2020-10-17";25;2;286;95
"53";"0";"2020-10-17";15;2;280;49
"54";"0";"2020-10-17";67;6;1399;375
"55";"0";"2020-10-17";19;1;525;106
"56";"0";"2020-10-17";59;6;519;104
"57";"0";"2020-10-17";61;13;2753;877
"58";"0";"2020-10-17";12;3;125;29
"59";"0";"2020-10-17";631;119;3473;784
"60";"0";"2020-10-17";133;23;1368;445
"61";"0";"2020-10-17";20;4;292;50
"62";"0";"2020-10-17";212;29;1772;369
"63";"0";"2020-10-17";121;12;317;70
"64";"0";"2020-10-17";54;8;341;45
"65";"0";"2020-10-17";13;2;184;27
"66";"0";"2020-10-17";37;10;345;42
"67";"0";"2020-10-17";77;13;2946;713
"68";"0";"2020-10-17";36;5;3270;844
"69";"0";"2020-10-17";614;117;4234;807
"70";"0";"2020-10-17";23;1;318;79
"71";"0";"2020-10-17";97;9;917;228
"72";"0";"2020-10-17";57;3;552;100
"73";"0";"2020-10-17";81;10;504;88
"74";"0";"2020-10-17";62;6;1051;179
"75";"0";"2020-10-17";640;142;7754;1958
"76";"0";"2020-10-17";250;33;1111;218
"77";"0";"2020-10-17";187;53;3301;763
"78";"0";"2020-10-17";311;37;2974;592
"79";"0";"2020-10-17";5;1;87;26
"80";"0";"2020-10-17";81;15;830;249
"81";"0";"2020-10-17";70;12;192;30
"82";"0";"2020-10-17";41;8;93;13
"83";"0";"2020-10-17";93;18;1258;168
"84";"0";"2020-10-17";128;11;469;73
"85";"0";"2020-10-17";25;7;326;46
"86";"0";"2020-10-17";7;1;184;44
"87";"0";"2020-10-17";48;5;187;45
"88";"0";"2020-10-17";12;4;776;269
"89";"0";"2020-10-17";21;6;477;95
"90";"0";"2020-10-17";17;4;589;202
"91";"0";"2020-10-17";257;55;3282;670
"92";"0";"2020-10-17";442;81;5888;1190
"93";"0";"2020-10-17";484;80;5175;1115
"94";"0";"2020-10-17";451;80;5455;1316
"95";"0";"2020-10-17";210;34;3415;810
"971";"0";"2020-10-17";165;23;504;117
"972";"0";"2020-10-17";56;17;159;27
"973";"0";"2020-10-17";19;5;1762;65
"974";"0";"2020-10-17";48;10;445;24
"976";"0";"2020-10-17";9;3;466;29
"01";"0";"2020-10-18";63;7;543;119
"02";"0";"2020-10-18";80;12;1222;296
"03";"0";"2020-10-18";81;7;263;53
"04";"0";"2020-10-18";21;5;172;17
"05";"0";"2020-10-18";43;9;171;25
"06";"0";"2020-10-18";183;29;1258;233
"07";"0";"2020-10-18";48;6;480;123
"08";"0";"2020-10-18";18;5;250;66
"09";"0";"2020-10-18";19;8;47;5
"10";"0";"2020-10-18";28;2;693;140
"11";"0";"2020-10-18";20;4;269;64
"12";"0";"2020-10-18";31;3;191;35
"13";"0";"2020-10-18";677;156;5887;761
"14";"0";"2020-10-18";78;19;446;95
"15";"0";"2020-10-18";42;4;81;20
"16";"0";"2020-10-18";6;2;74;18
"17";"0";"2020-10-18";31;4;187;59
"18";"0";"2020-10-18";38;4;238;102
"19";"0";"2020-10-18";18;3;186;44
"21";"0";"2020-10-18";58;16;1034;267
"22";"0";"2020-10-18";26;2;269;43
"23";"0";"2020-10-18";13;3;94;17
"24";"0";"2020-10-18";21;1;121;14
"25";"0";"2020-10-18";26;9;676;155
"26";"0";"2020-10-18";91;12;602;140
"27";"0";"2020-10-18";96;9;353;101
"28";"0";"2020-10-18";54;10;672;151
"29";"0";"2020-10-18";34;6;246;48
"2A";"0";"2020-10-18";14;4;179;52
"2B";"0";"2020-10-18";27;5;140;16
"30";"0";"2020-10-18";118;28;520;125
"31";"0";"2020-10-18";185;50;1214;126
"32";"0";"2020-10-18";17;2;106;33
"33";"0";"2020-10-18";193;31;1441;232
"34";"0";"2020-10-18";187;54;1090;179
"35";"0";"2020-10-18";95;16;653;110
"36";"0";"2020-10-18";17;5;211;82
"37";"0";"2020-10-18";43;13;484;104
"38";"0";"2020-10-18";264;43;1097;206
"39";"0";"2020-10-18";35;2;356;62
"40";"0";"2020-10-18";46;4;107;19
"41";"0";"2020-10-18";17;0;373;72
"42";"0";"2020-10-18";367;53;1317;316
"43";"0";"2020-10-18";26;3;149;22
"44";"0";"2020-10-18";117;20;932;194
"45";"0";"2020-10-18";78;22;774;114
"46";"0";"2020-10-18";6;2;75;22
"47";"0";"2020-10-18";22;4;134;19
"48";"0";"2020-10-18";18;0;36;6
"49";"0";"2020-10-18";84;15;824;158
"50";"0";"2020-10-18";34;6;213;57
"51";"0";"2020-10-18";62;14;1156;292
"52";"0";"2020-10-18";27;2;286;95
"53";"0";"2020-10-18";18;3;281;50
"54";"0";"2020-10-18";70;8;1399;375
"55";"0";"2020-10-18";17;1;528;106
"56";"0";"2020-10-18";59;6;519;104
"57";"0";"2020-10-18";65;13;2753;877
"58";"0";"2020-10-18";14;4;125;29
"59";"0";"2020-10-18";661;120;3489;788
"60";"0";"2020-10-18";137;22;1369;446
"61";"0";"2020-10-18";22;5;292;50
"62";"0";"2020-10-18";217;30;1780;369
"63";"0";"2020-10-18";131;11;318;71
"64";"0";"2020-10-18";55;8;342;45
"65";"0";"2020-10-18";21;3;185;27
"66";"0";"2020-10-18";43;11;345;42
"67";"0";"2020-10-18";80;12;2948;714
"68";"0";"2020-10-18";38;6;3270;844
"69";"0";"2020-10-18";651;126;4243;812
"70";"0";"2020-10-18";22;1;320;79
"71";"0";"2020-10-18";107;9;918;229
"72";"0";"2020-10-18";64;4;554;100
"73";"0";"2020-10-18";96;9;510;90
"74";"0";"2020-10-18";69;8;1054;179
"75";"0";"2020-10-18";649;146;7774;1963
"76";"0";"2020-10-18";256;31;1121;221
"77";"0";"2020-10-18";192;52;3307;770
"78";"0";"2020-10-18";311;38;2983;593
"79";"0";"2020-10-18";6;1;87;26
"80";"0";"2020-10-18";87;17;830;249
"81";"0";"2020-10-18";73;12;192;31
"82";"0";"2020-10-18";55;10;94;14
"83";"0";"2020-10-18";94;18;1261;169
"84";"0";"2020-10-18";141;11;471;74
"85";"0";"2020-10-18";28;8;327;46
"86";"0";"2020-10-18";7;1;184;44
"87";"0";"2020-10-18";45;4;189;46
"88";"0";"2020-10-18";12;2;778;269
"89";"0";"2020-10-18";24;6;477;95
"90";"0";"2020-10-18";16;4;590;202
"91";"0";"2020-10-18";266;60;3290;672
"92";"0";"2020-10-18";460;88;5897;1192
"93";"0";"2020-10-18";499;79;5185;1120
"94";"0";"2020-10-18";456;82;5460;1317
"95";"0";"2020-10-18";221;35;3418;814
"971";"0";"2020-10-18";158;25;516;118
"972";"0";"2020-10-18";60;15;161;27
"973";"0";"2020-10-18";19;5;1762;65
"974";"0";"2020-10-18";52;11;446;24
"976";"0";"2020-10-18";10;3;466;30
"01";"0";"2020-10-19";95;9;551;119
"02";"0";"2020-10-19";82;11;1224;297
"03";"0";"2020-10-19";86;7;264;54
"04";"0";"2020-10-19";21;5;174;17
"05";"0";"2020-10-19";40;9;177;25
"06";"0";"2020-10-19";197;34;1263;234
"07";"0";"2020-10-19";61;6;482;124
"08";"0";"2020-10-19";22;6;250;66
"09";"0";"2020-10-19";20;8;48;5
"10";"0";"2020-10-19";32;2;694;140
"11";"0";"2020-10-19";23;4;272;64
"12";"0";"2020-10-19";34;3;192;35
"13";"0";"2020-10-19";764;167;5921;774
"14";"0";"2020-10-19";84;21;449;97
"15";"0";"2020-10-19";42;5;81;21
"16";"0";"2020-10-19";9;2;75;18
"17";"0";"2020-10-19";33;5;188;59
"18";"0";"2020-10-19";43;4;237;103
"19";"0";"2020-10-19";18;4;190;44
"21";"0";"2020-10-19";59;14;1035;270
"22";"0";"2020-10-19";28;2;274;43
"23";"0";"2020-10-19";15;4;94;17
"24";"0";"2020-10-19";23;1;122;14
"25";"0";"2020-10-19";28;9;679;155
"26";"0";"2020-10-19";100;14;611;140
"27";"0";"2020-10-19";92;8;363;103
"28";"0";"2020-10-19";58;12;681;151
"29";"0";"2020-10-19";35;5;248;49
"2A";"0";"2020-10-19";15;4;179;52
"2B";"0";"2020-10-19";28;5;140;16
"30";"0";"2020-10-19";123;29;525;127
"31";"0";"2020-10-19";202;59;1226;128
"32";"0";"2020-10-19";17;2;106;33
"33";"0";"2020-10-19";198;32;1444;235
"34";"0";"2020-10-19";205;54;1097;184
"35";"0";"2020-10-19";96;17;663;110
"36";"0";"2020-10-19";17;5;211;82
"37";"0";"2020-10-19";46;11;487;105
"38";"0";"2020-10-19";307;51;1126;210
"39";"0";"2020-10-19";42;2;356;62
"40";"0";"2020-10-19";45;3;110;21
"41";"0";"2020-10-19";18;0;375;72
"42";"0";"2020-10-19";390;53;1326;320
"43";"0";"2020-10-19";29;2;149;24
"44";"0";"2020-10-19";124;23;936;194
"45";"0";"2020-10-19";87;24;776;114
"46";"0";"2020-10-19";7;2;75;22
"47";"0";"2020-10-19";26;5;135;19
"48";"0";"2020-10-19";18;0;36;7
"49";"0";"2020-10-19";93;16;827;160
"50";"0";"2020-10-19";41;6;213;59
"51";"0";"2020-10-19";64;13;1157;293
"52";"0";"2020-10-19";28;2;287;95
"53";"0";"2020-10-19";20;2;281;51
"54";"0";"2020-10-19";63;8;1405;377
"55";"0";"2020-10-19";19;1;528;106
"56";"0";"2020-10-19";66;7;518;104
"57";"0";"2020-10-19";80;15;2756;877
"58";"0";"2020-10-19";17;5;125;29
"59";"0";"2020-10-19";717;138;3511;804
"60";"0";"2020-10-19";132;23;1377;446
"61";"0";"2020-10-19";22;4;292;51
"62";"0";"2020-10-19";248;35;1783;372
"63";"0";"2020-10-19";149;15;326;72
"64";"0";"2020-10-19";60;8;349;45
"65";"0";"2020-10-19";24;5;185;27
"66";"0";"2020-10-19";41;10;345;44
"67";"0";"2020-10-19";78;12;2952;714
"68";"0";"2020-10-19";38;7;3274;845
"69";"0";"2020-10-19";671;128;4275;820
"70";"0";"2020-10-19";22;2;320;81
"71";"0";"2020-10-19";127;12;926;232
"72";"0";"2020-10-19";66;3;552;100
"73";"0";"2020-10-19";101;10;513;92
"74";"0";"2020-10-19";92;11;1057;180
"75";"0";"2020-10-19";675;152;7804;1973
"76";"0";"2020-10-19";275;38;1132;225
"77";"0";"2020-10-19";199;58;3312;772
"78";"0";"2020-10-19";317;39;2990;600
"79";"0";"2020-10-19";6;1;87;26
"80";"0";"2020-10-19";90;21;838;249
"81";"0";"2020-10-19";76;12;192;31
"82";"0";"2020-10-19";59;11;96;15
"83";"0";"2020-10-19";100;21;1268;171
"84";"0";"2020-10-19";144;11;474;76
"85";"0";"2020-10-19";29;11;331;46
"86";"0";"2020-10-19";13;2;184;44
"87";"0";"2020-10-19";57;4;190;46
"88";"0";"2020-10-19";12;2;779;269
"89";"0";"2020-10-19";27;6;477;95
"90";"0";"2020-10-19";17;6;591;202
"91";"0";"2020-10-19";286;67;3308;673
"92";"0";"2020-10-19";476;97;5914;1198
"93";"0";"2020-10-19";502;82;5231;1122
"94";"0";"2020-10-19";485;88;5472;1323
"95";"0";"2020-10-19";228;38;3430;816
"971";"0";"2020-10-19";160;26;516;118
"972";"0";"2020-10-19";64;16;161;27
"973";"0";"2020-10-19";18;5;1763;65
"974";"0";"2020-10-19";53;11;446;24
"976";"0";"2020-10-19";9;3;467;30
"01";"0";"2020-10-20";106;10;568;121
"02";"0";"2020-10-20";87;12;1227;297
"03";"0";"2020-10-20";92;7;271;56
"04";"0";"2020-10-20";19;5;177;18
"05";"0";"2020-10-20";53;7;179;26
"06";"0";"2020-10-20";193;37;1286;235
"07";"0";"2020-10-20";71;7;486;124
"08";"0";"2020-10-20";23;6;250;66
"09";"0";"2020-10-20";20;8;48;5
"10";"0";"2020-10-20";45;3;696;140
"11";"0";"2020-10-20";28;4;274;64
"12";"0";"2020-10-20";34;2;192;35
"13";"0";"2020-10-20";809;165;5995;785
"14";"0";"2020-10-20";92;23;454;97
"15";"0";"2020-10-20";36;4;86;22
"16";"0";"2020-10-20";6;2;78;18
"17";"0";"2020-10-20";40;5;191;60
"18";"0";"2020-10-20";52;4;238;103
"19";"0";"2020-10-20";24;5;189;44
"21";"0";"2020-10-20";69;14;1040;270
"22";"0";"2020-10-20";27;2;275;43
"23";"0";"2020-10-20";15;4;95;17
"24";"0";"2020-10-20";23;1;122;14
"25";"0";"2020-10-20";32;9;680;155
"26";"0";"2020-10-20";109;16;616;144
"27";"0";"2020-10-20";92;8;368;104
"28";"0";"2020-10-20";52;12;691;151
"29";"0";"2020-10-20";38;6;250;50
"2A";"0";"2020-10-20";16;4;179;52
"2B";"0";"2020-10-20";26;5;143;16
"30";"0";"2020-10-20";132;31;530;130
